iter,R_mom,R_div
400,4.869734e-02,1.312123e-02
401,4.873098e-02,1.307717e-02
402,4.876587e-02,1.302865e-02
403,4.880206e-02,1.297604e-02
404,4.883916e-02,1.291967e-02
405,4.887778e-02,1.285951e-02
406,4.891752e-02,1.279541e-02
407,4.895806e-02,1.283509e-02
408,4.899927e-02,1.304831e-02
409,4.904127e-02,1.325864e-02
410,4.908435e-02,1.346547e-02
411,4.912827e-02,1.366725e-02
412,4.917311e-02,1.386492e-02
413,4.921881e-02,1.405883e-02
414,4.926533e-02,1.424907e-02
415,4.931216e-02,1.443521e-02
416,4.935998e-02,1.461566e-02
417,4.940826e-02,1.479087e-02
418,4.945702e-02,1.496128e-02
419,4.950666e-02,1.512716e-02
420,4.955699e-02,1.528838e-02
421,4.960859e-02,1.544411e-02
422,4.966033e-02,1.559383e-02
423,4.971196e-02,1.573793e-02
424,4.976431e-02,1.587681e-02
425,4.981700e-02,1.601095e-02
426,4.987090e-02,1.613982e-02
427,4.992563e-02,1.626230e-02
428,4.998040e-02,1.637941e-02
429,5.003513e-02,1.649211e-02
430,5.009025e-02,1.660073e-02
431,5.014615e-02,1.670521e-02
432,5.020263e-02,1.680463e-02
433,5.025943e-02,1.689868e-02
434,5.031687e-02,1.698699e-02
435,5.037443e-02,1.706966e-02
436,5.043236e-02,1.714711e-02
437,5.049027e-02,1.721914e-02
438,5.054835e-02,1.728515e-02
439,5.060714e-02,1.734454e-02
440,5.066636e-02,1.739681e-02
441,5.072642e-02,1.744338e-02
442,5.078629e-02,1.748516e-02
443,5.084599e-02,1.752256e-02
444,5.090575e-02,1.755571e-02
445,5.096627e-02,1.758409e-02
446,5.102747e-02,1.760690e-02
447,5.108920e-02,1.762526e-02
448,5.115091e-02,1.763958e-02
449,5.121244e-02,1.764988e-02
450,5.127417e-02,1.765618e-02
451,5.133676e-02,1.765803e-02
452,5.140006e-02,1.765473e-02
453,5.146361e-02,1.764703e-02
454,5.152739e-02,1.763530e-02
455,5.159101e-02,1.761993e-02
456,5.165463e-02,1.760097e-02
457,5.171920e-02,1.757794e-02
458,5.178448e-02,1.755008e-02
459,5.184965e-02,1.751856e-02
460,5.191500e-02,1.748331e-02
461,5.198046e-02,1.744480e-02
462,5.204565e-02,1.740367e-02
463,5.211179e-02,1.735978e-02
464,5.217850e-02,1.731225e-02
465,5.224518e-02,1.726215e-02
466,5.231189e-02,1.721024e-02
467,5.237895e-02,1.715682e-02
468,5.244617e-02,1.710221e-02
469,5.251411e-02,1.704570e-02
470,5.258275e-02,1.698588e-02
471,5.265166e-02,1.692212e-02
472,5.272066e-02,1.685475e-02
473,5.278985e-02,1.678362e-02
474,5.285954e-02,1.670860e-02
475,5.292974e-02,1.663002e-02
476,5.300080e-02,1.654809e-02
477,5.307194e-02,1.646266e-02
478,5.314331e-02,1.637440e-02
479,5.321480e-02,1.628390e-02
480,5.328663e-02,1.619205e-02
481,5.335884e-02,1.609920e-02
482,5.343205e-02,1.600516e-02
483,5.350551e-02,1.590935e-02
484,5.357927e-02,1.581190e-02
485,5.365331e-02,1.571282e-02
486,5.372761e-02,1.561222e-02
487,5.380234e-02,1.550961e-02
488,5.387774e-02,1.540503e-02
489,5.395383e-02,1.529852e-02
490,5.403027e-02,1.518966e-02
491,5.410703e-02,1.507919e-02
492,5.418403e-02,1.496798e-02
493,5.426131e-02,1.485631e-02
494,5.433902e-02,1.474385e-02
495,5.441757e-02,1.462997e-02
496,5.449650e-02,1.451415e-02
497,5.457581e-02,1.439584e-02
498,5.465539e-02,1.427547e-02
499,5.473529e-02,1.415404e-02
500,5.481558e-02,1.403137e-02
501,5.489625e-02,1.390754e-02
502,5.497762e-02,1.378224e-02
503,5.505922e-02,1.365484e-02
504,5.514098e-02,1.352540e-02
505,5.522286e-02,1.339415e-02
506,5.530522e-02,1.326112e-02
507,5.538779e-02,1.312591e-02
508,5.547066e-02,1.298804e-02
509,5.555426e-02,1.284642e-02
510,5.563798e-02,1.269940e-02
511,5.572179e-02,1.254766e-02
512,5.580559e-02,1.239249e-02
513,5.588951e-02,1.223524e-02
514,5.597364e-02,1.207735e-02
515,5.605848e-02,1.191994e-02
516,5.614390e-02,1.176357e-02
517,5.622954e-02,1.160844e-02
518,5.631530e-02,1.145460e-02
519,5.640147e-02,1.130176e-02
520,5.648798e-02,1.114958e-02
521,5.657462e-02,1.099887e-02
522,5.666164e-02,1.084978e-02
523,5.674907e-02,1.070194e-02
524,5.683644e-02,1.055472e-02
525,5.692369e-02,1.040777e-02
526,5.701108e-02,1.032002e-02
527,5.709858e-02,1.029977e-02
528,5.718631e-02,1.027824e-02
529,5.727425e-02,1.025439e-02
530,5.736249e-02,1.022553e-02
531,5.745077e-02,1.019119e-02
532,5.753890e-02,1.015398e-02
533,5.762685e-02,1.011498e-02
534,5.771487e-02,1.007451e-02
535,5.780314e-02,1.003257e-02
536,5.789158e-02,9.988626e-03
537,5.797999e-02,9.940206e-03
538,5.806835e-02,9.888311e-03
539,5.815664e-02,9.835625e-03
540,5.824463e-02,9.783356e-03
541,5.833274e-02,9.731937e-03
542,5.842113e-02,9.681471e-03
543,5.850971e-02,9.631209e-03
544,5.859807e-02,9.578005e-03
545,5.868621e-02,9.524298e-03
546,5.877433e-02,9.471940e-03
547,5.886221e-02,9.421543e-03
548,5.894990e-02,9.372952e-03
549,5.903773e-02,9.325616e-03
550,5.912594e-02,9.277784e-03
551,5.921420e-02,9.226150e-03
552,5.930234e-02,9.170417e-03
553,5.939045e-02,9.113548e-03
554,5.947846e-02,9.057700e-03
555,5.956612e-02,9.003232e-03
556,5.965399e-02,8.949397e-03
