iter,R_mom,R_div
266,6.137471e-02,1.953784e-02
267,6.128804e-02,1.956220e-02
268,6.120104e-02,1.958560e-02
269,6.111346e-02,1.960801e-02
270,6.102504e-02,1.962904e-02
271,6.093564e-02,1.964906e-02
272,6.084516e-02,1.966828e-02
273,6.075343e-02,1.968669e-02
274,6.066018e-02,1.970420e-02
275,6.056521e-02,1.972072e-02
276,6.046802e-02,1.973600e-02
277,6.036849e-02,1.974942e-02
278,6.026650e-02,1.976084e-02
279,6.016171e-02,1.977091e-02
280,6.005394e-02,1.977964e-02
281,5.994279e-02,1.978705e-02
282,5.982788e-02,1.979303e-02
283,5.970892e-02,1.979721e-02
284,5.958587e-02,1.979935e-02
285,5.945838e-02,1.979954e-02
286,5.932662e-02,1.979861e-02
287,5.919011e-02,1.979725e-02
288,5.904862e-02,1.979490e-02
289,5.890172e-02,1.979056e-02
290,5.874931e-02,1.978347e-02
291,5.859101e-02,1.977337e-02
292,5.842667e-02,1.976030e-02
293,5.825614e-02,1.974445e-02
294,5.807930e-02,1.972617e-02
295,5.789610e-02,1.970533e-02
296,5.770646e-02,1.968175e-02
297,5.751026e-02,1.965540e-02
298,5.730762e-02,1.962610e-02
299,5.709843e-02,1.959389e-02
300,5.688272e-02,1.955890e-02
301,5.666060e-02,1.953929e-02
302,5.643206e-02,1.954342e-02
303,5.619735e-02,1.954562e-02
304,5.595655e-02,1.954554e-02
305,5.570987e-02,1.954305e-02
306,5.545749e-02,1.953805e-02
307,5.519956e-02,1.953049e-02
308,5.493632e-02,1.958555e-02
309,5.466813e-02,1.967914e-02
310,5.439531e-02,1.977228e-02
311,5.411800e-02,1.986512e-02
312,5.383682e-02,1.995770e-02
313,5.355233e-02,2.005012e-02
314,5.326467e-02,2.014259e-02
315,5.297409e-02,2.023489e-02
316,5.268100e-02,2.032686e-02
317,5.238596e-02,2.041838e-02
318,5.208947e-02,2.050939e-02
319,5.179185e-02,2.059987e-02
320,5.149367e-02,2.068992e-02
321,5.119537e-02,2.077959e-02
322,5.089805e-02,2.086937e-02
323,5.060170e-02,2.095943e-02
324,5.030655e-02,2.104884e-02
325,5.001329e-02,2.113694e-02
326,4.972235e-02,2.122360e-02
327,4.943424e-02,2.130892e-02
328,4.914910e-02,2.139305e-02
329,4.886772e-02,2.147575e-02
330,4.859043e-02,2.155693e-02
331,4.831747e-02,2.163656e-02
332,4.804936e-02,2.171459e-02
333,4.778637e-02,2.179109e-02
334,4.752890e-02,2.186601e-02
335,4.727729e-02,2.193929e-02
336,4.703166e-02,2.201067e-02
337,4.679228e-02,2.207998e-02
338,4.655936e-02,2.214712e-02
339,4.633323e-02,2.221214e-02
340,4.611405e-02,2.227520e-02
341,4.590198e-02,2.233642e-02
342,4.569703e-02,2.239570e-02
343,4.549939e-02,2.245288e-02
344,4.530926e-02,2.250799e-02
345,4.512655e-02,2.256117e-02
346,4.495137e-02,2.261258e-02
347,4.478378e-02,2.266227e-02
348,4.462373e-02,2.270995e-02
349,4.447122e-02,2.275544e-02
350,4.432611e-02,2.279867e-02
351,4.418840e-02,2.283963e-02
352,4.405816e-02,2.287861e-02
353,4.393506e-02,2.291561e-02
354,4.381900e-02,2.295029e-02
355,4.370985e-02,2.298246e-02
356,4.360749e-02,2.301203e-02
357,4.351175e-02,2.303911e-02
358,4.342238e-02,2.306369e-02
359,4.333925e-02,2.308558e-02
360,4.326205e-02,2.310456e-02
361,4.319084e-02,2.312062e-02
362,4.312535e-02,2.313390e-02
363,4.306545e-02,2.314416e-02
364,4.301075e-02,2.315123e-02
365,4.296124e-02,2.315510e-02
366,4.291672e-02,2.315597e-02
367,4.287675e-02,2.315385e-02
368,4.284098e-02,2.314826e-02
369,4.280943e-02,2.313881e-02
370,4.278221e-02,2.312556e-02
371,4.275898e-02,2.310866e-02
372,4.273941e-02,2.308790e-02
373,4.272339e-02,2.306291e-02
374,4.271083e-02,2.303372e-02
375,4.270165e-02,2.300064e-02
376,4.269563e-02,2.296381e-02
377,4.269246e-02,2.292283e-02
378,4.269192e-02,2.293989e-02
379,4.269400e-02,2.297256e-02
380,4.269847e-02,2.300225e-02
381,4.270540e-02,2.302884e-02
382,4.271496e-02,2.305249e-02
383,4.272674e-02,2.307337e-02
384,4.274061e-02,2.309136e-02
385,4.275654e-02,2.310626e-02
386,4.277432e-02,2.311808e-02
387,4.279359e-02,2.312682e-02
388,4.281470e-02,2.313244e-02
389,4.283749e-02,2.313478e-02
390,4.286188e-02,2.313346e-02
391,4.288787e-02,2.312833e-02
392,4.291551e-02,2.311943e-02
393,4.294500e-02,2.310703e-02
394,4.297593e-02,2.309115e-02
395,4.300808e-02,2.307157e-02
396,4.304148e-02,2.304809e-02
397,4.307595e-02,2.302066e-02
398,4.311167e-02,2.298949e-02
399,4.314886e-02,2.295449e-02
400,4.318725e-02,2.291525e-02
401,4.322677e-02,2.287155e-02
402,4.326755e-02,2.282335e-02
403,4.330974e-02,2.277102e-02
404,4.335302e-02,2.271482e-02
405,4.339734e-02,2.265435e-02
406,4.344262e-02,2.258940e-02
407,4.348881e-02,2.251991e-02
