iter,R_mom,R_div
236,1.574949e-01,1.982552e-02
237,1.571706e-01,1.993789e-02
238,1.568397e-01,2.004836e-02
239,1.565027e-01,2.015498e-02
240,1.561555e-01,2.025250e-02
241,1.557983e-01,2.033661e-02
242,1.554323e-01,2.040726e-02
243,1.550614e-01,2.046707e-02
244,1.546802e-01,2.051469e-02
245,1.542888e-01,2.054749e-02
246,1.538872e-01,2.056608e-02
247,1.534817e-01,2.057544e-02
248,1.530658e-01,2.057635e-02
249,1.526395e-01,2.056784e-02
250,1.522028e-01,2.055062e-02
251,1.517612e-01,2.052921e-02
252,1.513106e-01,2.050546e-02
253,1.508506e-01,2.047737e-02
254,1.503805e-01,2.044402e-02
255,1.499035e-01,2.040719e-02
256,1.494202e-01,2.037065e-02
257,1.489271e-01,2.033346e-02
258,1.484243e-01,2.029243e-02
259,1.479140e-01,2.024862e-02
260,1.473990e-01,2.020527e-02
261,1.468746e-01,2.016134e-02
262,1.463409e-01,2.011285e-02
263,1.457992e-01,2.005991e-02
264,1.452540e-01,2.000633e-02
265,1.447001e-01,1.995200e-02
266,1.441375e-01,1.989250e-02
267,1.435668e-01,1.982769e-02
268,1.429934e-01,1.976221e-02
269,1.424117e-01,1.969691e-02
270,1.418217e-01,1.962679e-02
271,1.412236e-01,1.955099e-02
272,1.406233e-01,1.947485e-02
273,1.400155e-01,1.939979e-02
274,1.393998e-01,1.932014e-02
275,1.387763e-01,1.923495e-02
276,1.381508e-01,1.914861e-02
277,1.375185e-01,1.906292e-02
278,1.368792e-01,1.897217e-02
279,1.362330e-01,1.887474e-02
280,1.355852e-01,1.877513e-02
281,1.349317e-01,1.867559e-02
282,1.342726e-01,1.857094e-02
283,1.336078e-01,1.845954e-02
284,1.329431e-01,1.834651e-02
285,1.322741e-01,1.823423e-02
286,1.316014e-01,1.811651e-02
287,1.309255e-01,1.799191e-02
288,1.302515e-01,1.786572e-02
289,1.295752e-01,1.773987e-02
290,1.288973e-01,1.760809e-02
291,1.282194e-01,1.747012e-02
292,1.275453e-01,1.733055e-02
293,1.268716e-01,1.719035e-02
294,1.261988e-01,1.704372e-02
295,1.255291e-01,1.689121e-02
296,1.248645e-01,1.673719e-02
297,1.242027e-01,1.658122e-02
298,1.235441e-01,1.641877e-02
299,1.228923e-01,1.625248e-02
300,1.222460e-01,1.631285e-02
301,1.216038e-01,1.672232e-02
302,1.209665e-01,1.711109e-02
303,1.203381e-01,1.744216e-02
304,1.197149e-01,1.775032e-02
305,1.190966e-01,1.803607e-02
306,1.184859e-01,1.827605e-02
307,1.178814e-01,1.848018e-02
308,1.172819e-01,1.865951e-02
309,1.166888e-01,1.880379e-02
310,1.161028e-01,1.890808e-02
311,1.155210e-01,1.898704e-02
312,1.149438e-01,1.903675e-02
313,1.143729e-01,1.904660e-02
314,1.138055e-01,1.903030e-02
315,1.132449e-01,1.897264e-02
316,1.126869e-01,1.888811e-02
317,1.121312e-01,1.877800e-02
318,1.115766e-01,1.865059e-02
319,1.110276e-01,1.851363e-02
320,1.104820e-01,1.837053e-02
321,1.099374e-01,1.821609e-02
322,1.093936e-01,1.804341e-02
323,1.088501e-01,1.784821e-02
324,1.083066e-01,1.762890e-02
325,1.077629e-01,1.738581e-02
326,1.072188e-01,1.712038e-02
327,1.066739e-01,1.683461e-02
328,1.061278e-01,1.653058e-02
329,1.055805e-01,1.621033e-02
330,1.050320e-01,1.587567e-02
331,1.044823e-01,1.552819e-02
332,1.039313e-01,1.516924e-02
333,1.033788e-01,1.479999e-02
334,1.028245e-01,1.442140e-02
335,1.022690e-01,1.403427e-02
336,1.017121e-01,1.363930e-02
337,1.011536e-01,1.323707e-02
338,1.005936e-01,1.282809e-02
339,1.000323e-01,1.241280e-02
340,9.946991e-02,1.199162e-02
341,9.890632e-02,1.156493e-02
342,9.834156e-02,1.113308e-02
343,9.777579e-02,1.069643e-02
344,9.720905e-02,1.025535e-02
345,9.664145e-02,1.040720e-02
346,9.607332e-02,1.054211e-02
347,9.550464e-02,1.065562e-02
348,9.493563e-02,1.074922e-02
349,9.436631e-02,1.082442e-02
350,9.379706e-02,1.088270e-02
351,9.322816e-02,1.092589e-02
352,9.265973e-02,1.095627e-02
353,9.209215e-02,1.097619e-02
354,9.152560e-02,1.098818e-02
355,9.096022e-02,1.099483e-02
356,9.039611e-02,1.099874e-02
357,8.983369e-02,1.100181e-02
358,8.927294e-02,1.100558e-02
359,8.871423e-02,1.101129e-02
360,8.815804e-02,1.101980e-02
361,8.760454e-02,1.103179e-02
362,8.705428e-02,1.104767e-02
363,8.650750e-02,1.106766e-02
364,8.596437e-02,1.109181e-02
365,8.542508e-02,1.111877e-02
366,8.488979e-02,1.114808e-02
367,8.435914e-02,1.117987e-02
368,8.383346e-02,1.121436e-02
369,8.331288e-02,1.125163e-02
370,8.279793e-02,1.129147e-02
371,8.228871e-02,1.133361e-02
372,8.178556e-02,1.137767e-02
373,8.131011e-02,1.141030e-02
374,8.085551e-02,1.140470e-02
375,8.041010e-02,1.136615e-02
376,7.997413e-02,1.131314e-02
377,7.954798e-02,1.125477e-02
378,7.913148e-02,1.119542e-02
379,7.872490e-02,1.113674e-02
380,7.832840e-02,1.107938e-02
381,7.794193e-02,1.102296e-02
382,7.756533e-02,1.096663e-02
383,7.719856e-02,1.090951e-02
384,7.684194e-02,1.085095e-02
385,7.649531e-02,1.079065e-02
386,7.615860e-02,1.072847e-02
387,7.583200e-02,1.066435e-02
388,7.551544e-02,1.059831e-02
389,7.520882e-02,1.052934e-02
